,full_name,selling_price,year,km_driven,mileage,engine,max_power,seats,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Manual,company
15650,Honda Amaze V Diesel,720000,2018,11297,24.7,1498,98.63,5,0,0,1,0,0,0,1,Honda
15651,Honda Amaze S i-Vtech,550000,2016,70000,18,1198,86.7,5,1,0,0,0,0,1,1,Honda
15652,Maruti Baleno Zeta 1.2,610000,2017,25565,21.4,1197,83.1,5,1,0,0,0,0,1,1,Maruti
15653,Toyota Innova 2.5 VX (Diesel) 8 Seater,1450000,2015,120000,12.99,2494,100.6,8,0,0,1,0,0,0,1,Toyota
15654,Hyundai Verna 1.6 VTVT SX,625000,2016,23000,17.01,1591,121.3,5,0,0,0,0,0,1,1,Hyundai
15655,Ford Figo Diesel ZXI,380000,2015,110000,20,1399,68.05,5,1,0,1,0,0,0,1,Ford
15656,Skoda Rapid 1.5 TDI Elegance,340000,2012,155000,21.14,1498,103.52,5,0,0,1,0,0,0,1,Skoda
15657,Maruti Swift Dzire VXI,300000,2012,100000,19.1,1197,85.8,5,1,0,0,0,0,1,1,Maruti
15658,Renault Lodgy 110PS RxZ 8 Seater,700000,2015,80000,19.98,1461,108.5,8,1,0,1,0,0,0,1,Renault
15659,Maruti SX4 ZXI MT BSIV,199000,2007,78250,15.5,1586,103.3,5,0,0,0,0,0,1,1,Maruti
15660,Mahindra XUV500 2011-2015 W8 FWD,625000,2012,73615,15.1,2179,140,7,0,0,1,0,0,0,1,Mahindra
15661,BMW 5 Series 520d Luxury Line,3750000,2016,35000,18.12,1995,190,5,1,0,1,0,0,0,0,BMW
15662,BMW 3 Series 320d Sport Line,2900000,2016,55202,18.88,1995,184,5,0,0,1,0,0,0,0,BMW
15663,Maruti Celerio VXI AT,490000,2016,22169,23.1,998,67.04,5,0,0,0,0,0,1,0,Maruti
15664,Hyundai Verna 1.6 CRDI,525000,2014,40000,22.32,1582,126.3,5,1,0,1,0,0,0,1,Hyundai
15665,Hyundai Verna 1.6 SX CRDI (O) AT,495000,2012,42981,22.32,1582,126.32,5,0,0,1,0,0,0,0,Hyundai
15666,Tata Hexa XT 4X4,1600000,2018,36000,17.6,2179,153.86,7,1,0,1,0,0,0,1,Tata
15667,Ford Aspire Titanium Plus Diesel BSIV,650000,2019,40000,26.1,1498,99.23,5,1,0,1,0,0,0,1,Ford
15668,Maruti Wagon R AMT VXI,400000,2017,70000,20.51,998,67,5,1,0,0,0,0,1,0,Maruti
15669,Maruti Swift VDI,430000,2013,90000,22.9,1248,74,5,1,0,1,0,0,0,1,Maruti
15670,Hyundai i20 Asta Option 1.4 CRDi,650000,2015,120000,22.54,1396,88.73,5,1,0,1,0,0,0,1,Hyundai
15671,Nissan Micra XV CVT,509999,2016,17000,19.34,1198,76,5,0,0,0,0,0,1,0,Nissan
15672,Honda Jazz 1.5 VX i DTEC,595000,2015,70100,27.3,1498,98.6,5,0,0,1,0,0,0,1,Honda
15673,Lexus ES 300h,3990000,2018,28000,22.37,2487,214.56,5,0,0,0,0,0,1,0,Lexus
15674,Maruti Ertiga ZXI Petrol,675000,2015,40000,19.34,1462,103,7,0,0,0,0,0,1,1,Maruti
15675,Maruti Ciaz VXi Plus,650000,2016,52000,20.73,1373,91.1,5,0,0,0,0,0,1,1,Maruti
15676,Ford Ecosport 2015-2021 1.5 TDCi Titanium Plus BE BSIV,875000,2016,82706,22.77,1498,98.59,5,0,0,1,0,0,0,1,Ford
15677,Maruti Swift VDI BSIV,630000,2017,83000,25.2,1248,74,5,1,0,1,0,0,0,1,Maruti
15678,Mercedes-Benz C-Class 220 CDI AT,1395000,2012,48900,14.84,2143,170,5,0,0,1,0,0,0,0,Mercedes-Benz
15679,Mahindra XUV500 W11 Option AT BSIV,1898999,2018,20306,15.1,2179,152.87,7,0,0,1,0,0,0,0,Mahindra
15680,Mercedes-Benz M-Class ML 350 CDI Corporate,1325000,2010,102000,14,2987,224,5,0,0,1,0,0,0,0,Mercedes-Benz
15681,Fiat Grande Punto Active (Diesel),250000,2012,80000,20.3,1248,75,5,1,0,1,0,0,0,1,Fiat
15682,Hyundai i10 Sportz 1.1L,245000,2012,43940,19.81,1086,68.05,5,1,0,0,0,0,1,1,Hyundai
15683,Hyundai Grand i10 1.2 Kappa Sportz BSIV,380000,2017,140000,18.9,1197,81.86,5,1,0,0,0,0,1,1,Hyundai
15684,Jeep Compass 1.4 Limited,1600000,2019,30000,16,1368,160,5,1,0,0,0,0,1,0,Jeep
15685,Renault Duster 110PS Diesel RxL,690000,2015,93292,19.64,1461,108.45,5,0,0,1,0,0,0,1,Renault
15686,Tata Manza Club Class Quadrajet90 LX,225999,2013,150000,21.02,1248,88.76,5,1,0,1,0,0,0,1,Tata
15687,Hyundai i10 Sportz 1.2 AT,375000,2010,60000,16.95,1197,78.9,5,0,0,0,0,0,1,0,Hyundai
15688,BMW 5 Series 530d M Sport,2600000,2015,65000,14.69,2993,258,5,0,0,1,0,0,0,0,BMW
15689,Fiat Linea Emotion Pack,430000,2011,52000,16,1368,90,5,1,0,0,0,0,1,1,Fiat
15690,Maruti Ertiga VDI,640000,2014,77000,20.77,1248,88.76,7,0,0,1,0,0,0,1,Maruti
15691,Maruti Ignis 1.2 Delta BSIV,575000,2017,35000,20.89,1197,81.8,5,0,0,0,0,0,1,1,Maruti
15692,Maruti Ritz VXi,375000,2015,35000,18.5,1197,85.8,5,1,0,0,0,0,1,1,Maruti
15693,Renault Duster 110PS Diesel RxL,375000,2012,68000,19.01,1461,108.45,5,0,0,1,0,0,0,1,Renault
15694,Honda City V MT,850000,2018,40000,17.4,1497,117.6,5,0,0,0,0,0,1,1,Honda
15695,Maruti Swift Dzire LXI Optional-O,450000,2016,80000,20.85,1197,83.14,5,0,0,0,0,0,1,1,Maruti
15696,Maruti Swift Dzire VXI 1.2 BS IV,645000,2017,8000,22,1197,81.8,5,0,0,0,0,0,1,1,Maruti
15697,Maruti Ciaz 1.4 Alpha,775000,2017,26000,20.73,1373,91.1,5,0,0,0,0,0,1,1,Maruti
15698,Chevrolet Captiva LT,545000,2011,100000,11.5,1991,147.9,7,0,0,1,0,0,0,1,Chevrolet
15699,Maruti Baleno Delta 1.2,610000,2016,42700,21.4,1197,83.1,5,0,0,0,0,0,1,1,Maruti
15700,Land Rover Range Rover Evoque 2.2L Pure,2400000,2014,52000,12.7,2179,187.7,5,0,0,1,0,0,0,0,Land
15701,Honda Jazz 1.2 SV i VTEC,600000,2016,30000,18.7,1199,88.7,5,1,0,0,0,0,1,1,Honda
15702,Maruti Ertiga ZDI,786000,2015,72000,20.77,1248,88.8,7,1,0,1,0,0,0,1,Maruti
15703,Chevrolet Aveo U-VA 1.2 LT,100000,2009,97980,14.7,1150,76,5,0,0,0,0,0,1,1,Chevrolet
15704,Volkswagen Polo 1.5 TDI Comfortline,425000,2015,70000,20.14,1498,88.8,5,1,0,1,0,0,0,1,Volkswagen
15705,Mahindra Bolero Power Plus ZLX,950000,2019,37000,16.5,1493,70,7,0,0,1,0,0,0,1,Mahindra
15706,Mercedes-Benz S-Class S 350 L,1751000,2010,50000,10.13,3498,364.9,5,0,0,0,0,0,1,0,Mercedes-Benz
15707,Maruti SX4 VDI,330000,2011,213000,21.5,1248,88.8,5,1,0,1,0,0,0,1,Maruti
15708,Mercedes-Benz GLE Class 250d,4000000,2017,59000,17.9,2143,201.15,5,0,0,1,0,0,0,0,Mercedes-Benz
15709,Nissan Terrano XL 85 PS,700000,2014,90000,20.45,1461,83.8,5,1,0,1,0,0,0,1,Nissan
15710,Mahindra XUV500 AT W10 FWD,1180000,2016,99110,16,2179,140,7,0,0,1,0,0,0,0,Mahindra
15711,Ford Aspire 1.5 TDCi Titanium,575000,2016,53500,25.83,1498,99,5,1,0,1,0,0,0,1,Ford
15712,Honda CR-V 2.0 AT,3200000,2018,13868,13.1,1997,141.1,5,0,0,0,0,0,1,0,Honda
15713,Hyundai i10 Magna,395000,2013,94952,20.36,1197,78.9,5,0,0,0,0,0,1,1,Hyundai
15714,Mercedes-Benz C-Class C 220d Avantgarde Edition C,3200000,2018,15000,19.27,2143,167.62,5,0,0,1,0,0,0,0,Mercedes-Benz
15715,Maruti Wagon R VXI BS IV,285000,2013,30000,18.9,998,67.1,5,1,0,0,0,0,1,1,Maruti
15716,Honda Mobilio S i VTEC,540000,2016,24000,17.3,1497,117.3,7,0,0,0,0,0,1,1,Honda
15717,Maruti Wagon R LXI BS IV,250000,2011,20000,18.9,998,67.1,5,1,0,0,0,0,1,1,Maruti
15718,Mahindra Marazzo M2 8Str BSIV,680000,2018,100000,17.3,1497,121,8,1,0,1,0,0,0,1,Mahindra
15719,Honda BRV i-VTEC VX MT,875000,2016,47000,15.4,1497,117.3,7,0,0,0,0,0,1,1,Honda
15720,Chevrolet Optra Magnum 2.0 LT,315000,2011,85000,16.52,1991,123.7,5,1,0,1,0,0,0,1,Chevrolet
15721,Ford Ecosport 1.5 DV5 MT Titanium,525000,2013,64000,22.7,1498,89.84,5,0,0,1,0,0,0,1,Ford
15722,Maruti Swift 1.3 VXi,340000,2008,40000,16.1,1142.655492,74.34109969,5,0,0,0,0,0,1,1,Maruti
15723,Ford Ecosport 2015-2021 1.5 Ti VCT MT Titanium BSIV,670000,2016,35000,15.85,1499,110.4,5,0,0,0,0,0,1,1,Ford
15724,Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,750000,2018,9339,18.78,999,75,5,0,0,0,0,0,1,1,Volkswagen
15725,Mahindra Bolero DI BSIII,380000,2010,40000,13.6,2523,63,7,1,0,1,0,0,0,1,Mahindra
15726,Honda Amaze S i-Dtech,375000,2014,57258,25.8,1498,98.6,5,0,0,1,0,0,0,1,Honda
15727,Hyundai Grand i10 Asta Option,530000,2015,39048,18.9,1197,82,5,0,0,0,0,0,1,1,Hyundai
15728,Maruti Vitara Brezza VDi,890000,2018,22000,24.3,1248,88.5,5,1,0,1,0,0,0,1,Maruti
15729,Audi A4 2.0 TDI Premium Sport Limited Edition,1350000,2014,98300,17.11,1968,174.33,5,0,0,1,0,0,0,0,Audi
15730,Nissan Micra Diesel XV,350000,2011,100000,23.08,1461,63.1,5,1,0,1,0,0,0,1,Nissan
15731,Maruti Ertiga VXI CNG,875000,2018,11128,17.5,1373,80.46,7,0,0,0,0,0,0,1,Maruti
15732,Toyota Etios V,285000,2011,70105,16.78,1496,88.73,5,0,0,0,0,0,1,1,Toyota
15733,Maruti Alto 800 LXI,279000,2017,46871,24.7,796,47.3,5,0,0,0,0,0,1,1,Maruti
15734,Maruti Swift Dzire ZDI,615000,2015,60000,26.59,1248,74,5,1,0,1,0,0,0,1,Maruti
15735,Toyota Innova Crysta 2016-2020 2.4 GX MT 8S BSIV,1495000,2016,100000,13.68,2393,147.8,8,0,0,1,0,0,0,1,Toyota
15736,Maruti Swift Dzire VDI,600000,2017,50000,28.4,1248,74.02,5,1,0,1,0,0,0,1,Maruti
15737,Mahindra Xylo D2,400000,2010,120000,13,2489,95,8,1,0,1,0,0,0,1,Mahindra
15738,Honda CR-V 2.4L 4WD AT,1750000,2017,55000,11.1,2354,158.8,5,0,0,0,0,0,1,0,Honda
15739,Maruti Swift Dzire Vdi BSIV,325000,2012,110000,19.3,1248,73.9,5,1,0,1,0,0,0,1,Maruti
15740,Maruti Ertiga SHVS VDI,881000,2017,51234,24.52,1248,88.5,7,0,0,1,0,0,0,1,Maruti
15741,Jaguar XF 2.2 Litre Luxury,2500000,2015,90000,16.36,2179,187.7,5,1,0,1,0,0,0,0,Jaguar
15742,Maruti Omni 8 Seater BSIV,310000,2016,12581,14,796,35,5,0,0,0,0,0,1,1,Maruti
15743,Maruti S-Presso VXI,500000,2021,5000,21.7,998,67,5,1,0,0,0,0,1,1,Maruti
15744,Renault Duster 110PS Diesel RxL,350000,2013,120000,19.01,1461,108.45,5,1,0,1,0,0,0,1,Renault
15745,Maruti Wagon R LXI CNG,295000,2015,55000,26.2,998,58.2,5,0,0,0,0,0,0,1,Maruti
15746,Maruti Eeco 5 Seater Standard BSIV,335000,2015,50000,15.37,1196,73,5,1,0,0,0,0,1,1,Maruti
15747,Honda City 1.5 V AT,281000,2009,80000,16.8,1497,118,5,1,0,0,0,0,1,0,Honda
15748,Toyota Innova Crysta 2016-2020 2.8 ZX AT BSIV,1800000,2017,60000,11.36,2755,171.5,7,1,0,1,0,0,0,0,Toyota
15749,Mahindra Scorpio VLX SE BSIII,478000,2012,69934,15.4,2179,120,8,0,0,1,0,0,0,1,Mahindra
15750,Honda WR-V i-VTEC S,650000,2017,15000,17.5,1199,88.7,5,1,0,0,0,0,1,1,Honda
15751,Tata Safari 2005-2017 DICOR 2.2 EX 4x2,330000,2012,90000,11.57,2179,138.1,7,1,0,1,0,0,0,1,Tata
15752,Chevrolet Enjoy TCDi LS 8 Seater,350000,2014,78500,18.2,1248,73.8,8,0,0,1,0,0,0,1,Chevrolet
15753,Maruti Swift Dzire VDi,360000,2010,156000,19.3,1248,73.9,5,1,0,1,0,0,0,1,Maruti
15754,Honda Amaze VX i-VTEC,650000,2018,25000,17.8,1198,86.7,5,1,0,0,0,0,1,1,Honda
15755,Maruti Ertiga ZXI,1044999,2019,15000,19.01,1462,103.26,7,0,0,0,0,0,1,1,Maruti
15756,Maruti Wagon R VXI with ABS,295000,2015,35000,20.51,998,67.06,5,1,0,0,0,0,1,1,Maruti
15757,Chevrolet Beat Diesel LT,140000,2013,65000,25.44,936,57.6,5,1,0,1,0,0,0,1,Chevrolet
15758,Maruti Swift Dzire LDI,300000,2013,70000,23.4,1248,74,5,1,0,1,0,0,0,1,Maruti
15759,Maruti Swift VXI Optional,525000,2016,51000,20.4,1197,81.8,5,1,0,0,0,0,1,1,Maruti
15760,Hyundai Grand i10 Sportz Plus,380000,2017,60000,18.9,1197,82,5,1,0,0,0,0,1,1,Hyundai
15761,Maruti Swift Dzire Tour LXI,640000,2016,50125,19,1197,85.8,5,0,0,0,0,0,1,1,Maruti
15762,Hyundai i20 1.4 CRDi Sportz,500000,2012,90000,23,1396,90,5,1,0,1,0,0,0,1,Hyundai
15763,Maruti Eeco 5 Seater AC BSIV,345000,2019,30000,15.37,1196,73,5,1,0,0,0,0,1,1,Maruti
15764,Chevrolet Beat Diesel LT,270000,2012,104760,25.44,936,57.6,5,0,0,1,0,0,0,1,Chevrolet
15765,Maruti Ertiga VXI CNG,775000,2017,49000,17.5,1373,80.46,7,0,0,0,0,0,0,1,Maruti
15766,Maruti Ignis Delta AMT,545000,2017,24000,20.89,1197,81.8,5,0,0,0,0,0,1,0,Maruti
15767,Skoda Rapid 1.5 TDI Ambition,835000,2018,39000,21.14,1498,103.52,5,0,0,1,0,0,0,1,Skoda
15768,Honda City S,325000,2011,71000,16.8,1497,116.4,5,0,0,0,0,0,1,1,Honda
15769,Maruti Swift AMT ZXI BSIV,695000,2018,19000,22,1197,81.8,5,0,0,0,0,0,1,0,Maruti
15770,Honda BRV i-DTEC VX MT,950000,2017,24000,21.9,1498,98.6,7,0,0,1,0,0,0,1,Honda
15771,Honda City i VTEC SV,700000,2016,58000,17.4,1497,117.3,5,0,0,0,0,0,1,1,Honda
15772,Maruti Swift Dzire VXI 1.2,632000,2019,20000,21.21,1197,81.8,5,1,0,0,0,0,1,1,Maruti
15773,Skoda Superb Elegance 2.0 TDI CR AT,731000,2013,63500,17.2,1968,138.1,5,0,0,1,0,0,0,0,Skoda
15774,Tata Hexa XT,1250000,2017,30000,17.6,2179,153.86,7,1,0,1,0,0,0,1,Tata
15775,Chevrolet Spark 1.0 LS,150000,2013,70000,16.2,995,62.1,5,1,0,0,0,0,1,1,Chevrolet
15776,Tata Hexa XMA,1200000,2018,47000,17.6,2179,153.86,7,0,0,1,0,0,0,0,Tata
15777,Hyundai Grand i10 Magna,396000,2014,60000,18.9,1197,82,5,1,0,0,0,0,1,1,Hyundai
15778,Hyundai Grand i10 CRDi Sportz,416000,2014,165000,24,1120,70,5,1,0,1,0,0,0,1,Hyundai
15779,Hyundai Xcent 1.2 Kappa SX,540000,2016,55371,19.1,1197,82,5,0,0,0,0,0,1,1,Hyundai
15780,Maruti Swift Dzire VDi,450000,2012,77775,19.3,1248,73.9,5,1,0,1,0,0,0,1,Maruti
15781,Maruti Baleno Delta 1.3,700000,2017,60000,27.39,1248,74,5,1,0,1,0,0,0,1,Maruti
15782,Tata Indica eLS,110000,2014,70000,25,1396,69,5,1,0,1,0,0,0,1,Tata
15783,Tata Indigo LX (TDI) BS-III,450000,2017,70000,19.09,1405,69.01,5,1,0,1,0,0,0,1,Tata
15784,Hyundai Creta 1.6 CRDi SX Option,1335000,2017,17550,19.67,1582,126.2,5,0,0,1,0,0,0,1,Hyundai
15785,Audi A6 2.0 TDI Premium Plus,2150000,2014,76000,17.68,1968,174.33,5,0,0,1,0,0,0,0,Audi
15786,BMW X3 xDrive20d xLine,2150000,2014,66000,18.56,1995,190,5,0,0,1,0,0,0,0,BMW
15787,Skoda Superb LK 1.8 TSI AT,1850000,2016,59000,14.67,1798,177.46,5,0,0,0,0,0,1,0,Skoda
15788,Mercedes-Benz GLE Class 250d,5800000,2019,27000,17.9,2143,201.15,5,0,0,1,0,0,0,0,Mercedes-Benz
15789,Maruti Ciaz VDi Plus SHVS,725000,2016,47000,28.09,1248,88.5,5,0,0,1,0,0,0,1,Maruti
15790,Toyota Fortuner 4x4 AT,2200000,2015,110000,12.55,2982,168.5,7,1,0,1,0,0,0,0,Toyota
15791,Honda City i VTEC VX,800000,2015,40000,17.4,1497,117.3,5,1,0,0,0,0,1,1,Honda
15792,Maruti Celerio VXI AT Optional,470000,2016,60000,23.1,998,67.04,5,1,0,0,0,0,1,0,Maruti
15793,Mercedes-Benz C-Class C 250 CDI Avantgarde,1090000,2011,80000,19.71,2143,201.15,5,0,0,1,0,0,0,0,Mercedes-Benz
15794,Hyundai i20 1.2 Spotz,675000,2018,9300,18.6,1197,81.83,5,0,0,0,0,0,1,1,Hyundai
15795,Mitsubishi Outlander 2.4,875000,2013,78000,11.3,2360,170,5,0,0,0,0,0,1,0,Mitsubishi
15796,Toyota Innova Crysta 2016-2020 2.8 GX AT BSIV,1764999,2017,29244,11.36,2755,171.5,7,0,0,1,0,0,0,0,Toyota
15797,Maruti Alto K10 VXI,265000,2015,75000,23.95,998,67.05,5,0,0,0,0,0,1,1,Maruti
15798,Ford Freestyle Titanium Plus Diesel,665000,2018,29303,23.8,1499,98.97,5,0,0,1,0,0,0,1,Ford
15799,Maruti Alto K10 VXI,390000,2018,50000,23.95,998,67.05,5,1,0,0,0,0,1,1,Maruti
15800,Mahindra XUV500 W8 2WD,1235000,2015,89000,15.1,2179,140,7,0,0,1,0,0,0,1,Mahindra
15801,Skoda Octavia Ambition 2.0 TDI AT,969999,2014,99220,19.3,1968,141,5,0,0,1,0,0,0,0,Skoda
15802,Hyundai Verna 1.6 SX,350000,2012,177000,22.32,1582,126.32,5,1,0,1,0,0,0,1,Hyundai
15803,Maruti Wagon R LXI CNG Optional,375000,2016,44000,26.6,998,58.16,5,0,0,0,0,0,0,1,Maruti
15804,Honda Amaze V CVT Petrol BSIV,755000,2018,10000,19,1199,88.76,5,0,0,0,0,0,1,0,Honda
15805,Maruti Baleno Alpha,749000,2017,26000,21.01,1197,81.8,5,0,0,0,0,0,1,1,Maruti
15806,Maruti Alto K10 VXI,280000,2016,35000,23.95,998,67.05,5,1,0,0,0,0,1,1,Maruti
15807,Hyundai Grand i10 Asta,459000,2015,38000,18.9,1197,82,5,0,0,0,0,0,1,1,Hyundai
15808,Maruti Swift Dzire VXI,500000,2016,27500,20.85,1197,83.14,5,1,0,0,0,0,1,1,Maruti
15809,Hyundai i20 Active 1.4 SX,620000,2015,150000,21.19,1396,88.73,5,1,0,1,0,0,0,1,Hyundai
15810,Opel Corsa Sail 1.6,150000,2005,50000,13.9,1598,92,5,0,0,0,0,0,1,1,Opel
15811,Maruti Swift VDI,520000,2013,40147,28.4,1248,74,5,0,0,1,0,0,0,1,Maruti
15812,Maruti Swift Dzire VDI,750000,2017,44500,28.4,1248,74.02,5,1,0,1,0,0,0,1,Maruti
15813,Honda Amaze S i-Dtech,474000,2015,56000,25.8,1498,98.6,5,0,0,1,0,0,0,1,Honda
15814,Honda Civic ZX BSIV,2150000,2020,1900,16.5,1799,139.46,5,0,0,0,0,0,1,0,Honda
15815,Hyundai i20 2015-2017 Magna 1.2,490000,2015,81465,18.6,1197,81.83,5,0,0,0,0,0,1,1,Hyundai
15816,Skoda Rapid 1.6 TDI Ambition Plus,273000,2013,149028,20.5,1598,103.5,5,0,0,1,0,0,0,1,Skoda
15817,Volkswagen Jetta 2.0L TDI Highline AT,595000,2012,95009,16.96,1968,138.1,5,0,0,1,0,0,0,0,Volkswagen
15818,Renault Duster 85PS Diesel RxE,578000,2016,138000,19.87,1461,83.8,5,1,0,1,0,0,0,1,Renault
15819,Maruti Swift LXI,300000,2012,60000,18.6,1197,85.8,5,1,0,0,0,0,1,1,Maruti
15820,Hyundai Verna 1.6 CRDI SX Option,950000,2017,40000,23.9,1582,126.2,5,1,0,1,0,0,0,1,Hyundai
15821,Honda City 2017-2020 VTEC Plus,299000,2009,87000,16.9,1497,100,5,0,0,0,0,0,1,1,Honda
15822,Ford Figo Diesel Titanium,250000,2012,120000,20,1399,68,5,1,0,1,0,0,0,1,Ford
15823,Maruti Swift Dzire ZDi,650000,2015,94000,19.3,1248,73.9,5,0,0,1,0,0,0,1,Maruti
15824,Honda City i-DTEC SV,1100000,2017,10000,25.6,1498,97.9,5,1,0,1,0,0,0,1,Honda
15825,Audi A4 2.0 TDI Multitronic,890000,2011,64690,16.55,1968,140,5,0,0,1,0,0,0,0,Audi
15826,Maruti Ritz VDi,399000,2011,44000,23.2,1248,73.94,5,0,0,1,0,0,0,1,Maruti
15827,Toyota Etios V,321000,2012,68500,17.6,1496,74.34109969,5,0,0,0,0,0,1,1,Toyota
15828,Mercedes-Benz B-Class B200 CDI,1950000,2016,70000,15,2143,107.3,5,0,0,1,0,0,0,0,Mercedes-Benz
15829,Ford Endeavour 3.2 Titanium AT 4X4,3200000,2019,40000,10.91,3198,197,7,1,0,1,0,0,0,0,Ford
15830,Maruti Ertiga ZDI,740000,2015,100000,20.77,1248,88.8,7,1,0,1,0,0,0,1,Maruti
15831,Maruti Ignis 1.2 Alpha BSIV,530000,2017,60000,20.89,1197,81.8,5,1,0,0,0,0,1,1,Maruti
15832,BMW X5 xDrive 30d M Sport,4599000,2016,32143,15.97,2993,258,5,0,0,1,0,0,0,0,BMW
15833,Renault Duster 85PS Diesel STD,650000,2016,56400,19.87,1461,83.8,5,1,0,1,0,0,0,1,Renault
15834,Maruti Swift Dzire VDi,465000,2016,68000,19.3,1248,73.9,5,0,0,1,0,0,0,1,Maruti
15835,Hyundai i20 Sportz Plus CVT BSIV,780000,2019,10000,17.4,1197,81.86,5,1,0,0,0,0,1,0,Hyundai
15836,Hyundai Verna 1.6 SX,495000,2014,225000,22.32,1582,126.32,5,1,0,1,0,0,0,1,Hyundai
15837,Jeep Compass 1.4 Sport,1425000,2018,25000,19.63826453,1368,160.77,5,1,0,0,0,0,1,1,Jeep
15838,BMW X3 xDrive 20d xLine,3985000,2016,36799,18.56,1995,187.7,5,0,0,1,0,0,0,0,BMW
15839,Tata Safari 2005-2017 4X4 LX,350000,2007,80000,13.93,2179,138,7,1,0,1,0,0,0,1,Tata
15840,Tata Indigo eLX BS IV,250000,2011,120000,23.03,1396,69,5,1,0,1,0,0,0,1,Tata
15841,Fiat Avventura MULTIJET Active,425000,2016,66000,20.5,1248,91.72,5,0,0,1,0,0,0,1,Fiat
15842,Maruti Eeco 7 Seater Standard BSIV,180000,2010,110000,15.37,1196,73,7,1,0,0,0,0,1,1,Maruti
15843,Hyundai i10 LPG,285000,2012,70000,19,1086,68.1,5,0,0,0,0,1,0,1,Hyundai
15844,Volkswagen Polo Petrol Highline 1.2L,615000,2015,33000,16.47,1198,73.9,5,0,0,0,0,0,1,1,Volkswagen
15845,Renault KWID 1.0 RXT Optional,425000,2017,57000,23.01,999,67,5,0,0,0,0,0,1,1,Renault
15846,Maruti Celerio VXI,375000,2014,43000,23.1,998,67.04,5,0,0,0,0,0,1,1,Maruti
15847,Hyundai i20 Active 1.2 S,590000,2016,57000,17.19,1197,81.86,5,0,0,0,0,0,1,1,Hyundai
15848,Hyundai Grand i10 CRDi Asta,480000,2016,110000,24,1120,70,5,1,0,1,0,0,0,1,Hyundai
15849,Mercedes-Benz S-Class S 350 CDIL,1385000,2010,147500,13.5,2987,282,5,0,0,1,0,0,0,0,Mercedes-Benz
15850,Maruti Swift VDI,530000,2013,70000,22.9,1248,74,5,1,0,1,0,0,0,1,Maruti
15851,Volkswagen Vento Petrol Highline AT,1000000,2019,2700,14.4,1598,103.6,5,0,0,0,0,0,1,0,Volkswagen
15852,Maruti Vitara Brezza ZDi,1008000,2020,8600,24.3,1248,88.5,5,0,0,1,0,0,0,1,Maruti
15853,Maruti Vitara Brezza ZDi Plus,894999,2017,36000,24.3,1248,88.5,5,0,0,1,0,0,0,1,Maruti
15854,Datsun RediGO T Option,269000,2017,21918,22.7,799,53.64,5,0,0,0,0,0,1,1,Datsun
15855,Toyota Fortuner 2016-2021 2.8 4WD AT BSIV,2950000,2017,91346,15.04,2755,174.5,7,0,0,1,0,0,0,0,Toyota
15856,Mahindra XUV500 AT W10 1.99 mHawk,1400000,2017,36000,16,1997,140,7,0,0,1,0,0,0,0,Mahindra
15857,Mahindra Scorpio S5 BSIV,1200000,2018,35000,16.36,2179,120,7,1,0,1,0,0,0,1,Mahindra
15858,Maruti Swift VDi BSIII W/ ABS,340000,2009,124000,17.8,1248,75,5,0,0,1,0,0,0,1,Maruti
15859,Skoda Rapid 1.6 TDI Ambition Plus Alloy,495000,2014,63063,20.5,1598,103.5,5,0,0,1,0,0,0,1,Skoda
15860,BMW 5 Series 520d Luxury Line,5000000,2019,9000,22.48,1995,187.74,5,0,0,1,0,0,0,0,BMW
15861,Renault KWID RXT,250000,2018,50000,25.17,799,53.3,5,1,0,0,0,0,1,1,Renault
15862,Skoda Yeti Ambition 4X2,685000,2011,81000,17.72,1968,108.49,5,0,0,1,0,0,0,1,Skoda
15863,Hyundai i10 Era 1.1 iTech SE,275000,2012,16000,19.81,1086,68.05,5,0,0,0,0,0,1,1,Hyundai
15864,Tata Zest Quadrajet 1.3 75PS XM,470000,2017,120000,22.95,1248,74,5,1,0,1,0,0,0,1,Tata
15865,Maruti Alto 800 CNG LXI,381000,2017,20700,33.44,796,40.3,4,0,0,0,0,0,0,1,Maruti
15866,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,950000,2019,70000,25.1,1248,88.5,5,1,0,1,0,0,0,1,Maruti
15867,Maruti Wagon R CNG LXI BSIV,360000,2016,56000,33.54,998,67.04,5,0,0,0,0,0,0,1,Maruti
15868,Mahindra XUV500 W8 2WD,770000,2011,74000,15.1,2179,140,7,0,0,1,0,0,0,1,Mahindra
15869,Hyundai Verna VTVT 1.6 SX,994999,2019,20000,17,1591,121.3,5,1,0,0,0,0,1,1,Hyundai
15870,Maruti Ritz VDi,300000,2012,83000,23.2,1248,73.94,5,1,0,1,0,0,0,1,Maruti
15871,Ford Fiesta 1.4 Durasport EXI,130000,2006,80000,16.6,1388,68,5,1,0,0,0,0,1,1,Ford
15872,Hyundai Grand i10 Sportz,495000,2015,30000,18.9,1197,82,5,0,0,0,0,0,1,1,Hyundai
15873,Maruti Baleno Delta,725000,2019,20214,21.01,1197,81.8,5,0,0,0,0,0,1,1,Maruti
15874,Hyundai Sonata 2.4 GDi MT,1200000,2013,17650,13.44,2359,198.25,5,0,0,0,0,0,1,1,Hyundai
